2025-11-21,2025-11-21 04:25:56,-1,2025-11-21 04:26:19,23.0,-0.12
2025-11-21,2025-11-21 04:27:28,-1,2025-11-21 04:33:59,391.0,0.63
2025-11-21,2025-11-21 04:35:54,1,2025-11-21 04:43:57,483.0,0.32
2025-11-21,2025-11-21 04:44:43,-1,2025-11-21 07:33:23,10120.0,1.72
2025-11-21,2025-11-21 07:34:09,1,2025-11-21 18:46:08,40319.0,1.57
2025-11-21,2025-11-21 18:48:26,-1,2025-11-22 00:44:33,21367.0,0.77
2025-11-22,2025-11-22 00:45:42,1,2025-11-22 11:30:05,38663.0,-1.49
2025-11-22,2025-11-22 18:19:06,-1,2025-11-23 03:06:11,31625.0,-5.24
2025-11-23,2025-11-23 03:11:33,1,2025-11-24 04:00:25,89332.0,2.00
2025-11-24,2025-11-24 04:26:52,1,2025-11-24 19:53:00,55568.0,9.07
2025-11-24,2025-11-24 23:03:54,1,2025-11-24 23:13:06,552.0,-0.31
2025-11-24,2025-11-24 23:14:38,-1,2025-11-25 02:30:54,11776.0,-0.11
2025-11-25,2025-11-25 02:31:40,1,2025-11-25 18:12:45,56465.0,-1.92
2025-11-25,2025-11-25 18:13:31,-1,2025-11-26 05:49:39,41768.0,0.24
2025-11-26,2025-11-26 05:54:15,1,2025-11-26 18:12:56,44321.0,2.16
2025-11-26,2025-11-26 18:14:05,-1,2025-11-27 03:49:28,34523.0,1.48
2025-11-27,2025-11-27 05:49:04,1,2025-11-27 17:53:34,43470.0,0.02
2025-11-27,2025-11-27 17:54:20,-1,2025-11-28 16:29:25,81305.0,-0.18
2025-11-28,2025-11-28 16:30:34,1,2025-11-28 16:34:01,207.0,0.20
2025-11-28,2025-11-28 16:34:47,-1,2025-11-29 13:08:21,74014.0,0.17
2025-11-29,2025-11-29 16:37:16,-1,2025-11-30 16:05:15,84479.0,0.49
2025-12-01,2025-12-01 00:07:29,1,2025-12-01 07:42:30,27301.0,-4.05
2025-12-01,2025-12-01 07:43:16,-1,2025-12-01 12:05:51,15755.0,0.95
2025-12-01,2025-12-01 12:07:00,1,2025-12-01 15:09:28,10948.0,-0.20
2025-12-01,2025-12-01 15:11:46,-1,2025-12-01 15:30:33,1127.0,0.83
2025-12-01,2025-12-01 15:31:19,1,2025-12-01 15:54:19,1380.0,0.61
2025-12-01,2025-12-01 15:55:05,1,2025-12-01 15:55:28,23.0,-0.14
2025-12-01,2025-12-01 15:56:14,1,2025-12-01 16:32:16,2162.0,-0.91
2025-12-01,2025-12-01 16:33:02,-1,2025-12-01 16:54:53,1311.0,0.41
2025-12-01,2025-12-01 16:56:48,1,2025-12-01 16:57:57,69.0,-0.09
2025-12-01,2025-12-01 17:01:47,-1,2025-12-01 17:16:44,897.0,0.10
2025-12-01,2025-12-01 17:17:53,-1,2025-12-02 12:33:38,69345.0,-2.06
2025-12-02,2025-12-02 15:05:26,1,2025-12-02 20:46:13,20447.0,2.47
